ID,Domain,Language,Language_Code,PSA,PSA_Type,Source_URL,Source_Title,Publisher,Organization_Type,Published_Date,Licence,Licence_URL,Licence_Evidence,Collected_At,Parallel_Group_ID,Parallel_Link_URL,Review_Status
KAPSA-C8086BA1407477C96F,www.infonet-biovision.org,English,en,"Adult moth has a wingspan of 30 to 40 mm. It has elongated, pale brown forewings, each with two small spots in the centre, and whitish hind wings with a short fringe. Adult moths congregate on the cane canopy at night, they are attracted to light and so populations can be sampled using light traps. Female moths lay batches of yellow, oval eggs behind the leaf sheath or in folds of dead leaves. Eggs become pink before hatching. Young caterpillars feed on the leaves eating away the upper layers of the tissue; this damage is known as windowing. Later, they penetrate into the stalks. Caterpillars usually burrow into single internodes . When burrowing in the stem, caterpillars push their excrement outside.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:45:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-444A6A8DE2C777D933,www.infonet-biovision.org,English,en,"Large amounts of frass are often hanging from the exit hole made by caterpillars prior to pupation. Caterpillars are light brown to dark grey coloured with brown with very small dark coloured spots. Pupation takes place in the plants, in the stem or on the leaf sheath. At emergence, the moth leaves a large emergence hole in the stalk. Attacked plants are stunted; in severe attacks they may dry up and die. When very young plants are attacked ""dead heart"" results, followed by tillering of the plant.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:45:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-E6637DFF9EA748F98C,www.infonet-biovision.org,English,en,"Older plants or ratoon cane have internodes bored. Crop losses are hard to assess because they vary with the age of the cane. In unstressed, maturing cane, quite high numbers of borers may be present without serious crop loss, but where infested, stressed cane is left to stand from one season to the next, the loss may be total. This stemborer also attacks maize and sorghum.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:45:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-2F119222A730C33A69,www.infonet-biovision.org,English,en,"It is a serious pest of sugarcane in the Indian Ocean Islands (Mauritius and Reunion), and also attacking sugarcane in Mozambique and South Africa.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:45:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-F1BD4768472830DE45,www.infonet-biovision.org,English,en,"Sugarcane: Damage of the African sugarcane borer , (Eldana saccharina) in the stalk.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:45:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-3D72967C8B76FB5C55,www.infonet-biovision.org,English,en,Sugarcane: Adjustments to crop management are the most effective measures in the control of African sugarcane borer.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:45:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-896281F9F54E90CE8A,www.infonet-biovision.org,English,en,"Sugarcane: Check planting material for signs of stem boring, which may indicate the presence of caterpillar and/or pupae.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:45:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-A075AA833A74C24B4F,www.infonet-biovision.org,English,en,"Sugarcane: Avoid plant stress, such as drought, since stressed crops are more prone to stemborer attack.",Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:45:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-80B1F13B7B5BF72336,www.infonet-biovision.org,English,en,"Cut older canes out, as soon as possible after 12 months, because the numbers of borers accumulate as cane ages, especially after about nine months.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:45:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-DC56B3237E1BC45654,www.infonet-biovision.org,English,en,"Do not leave tops of plants in fields; in East Africa caterpillars of the African cane borer are largely found on the upper part of the plant, and crop residue will maintain carryover population for the next growing season.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:45:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-A424492143FB0EBC39,www.infonet-biovision.org,English,en,"Proper fertilisation is important; in particular nitrogenous fertilisers have shown to influence stemborer attack. In South Africa, where the African sugarcane borer is a problem, a reduction in nitrogen fertilisation rate from 50 kg to 30 kg per hectare is recommended. However, the yield outcome should be considered when deciding in reducing nitrogen input, though nitrogen fertilisation enhances borer development it also enhances the plant's tolerance to borer attack, and the outcome in terms of yield may be positive.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:45:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-15D6F54271EBA992CA,www.infonet-biovision.org,English,en,"Trashing has been recommended for control of stemborers. De-trashing sugarcane crops during the 5th, 7th and 9th month of growth has been recommended in India for control of the spotted cane borer. Pre-trashing of mature cane reportedly reduces numbers of the African sugarcane borer by 30% or more (Carnegie, 1991).",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:45:50+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
